FID,Nm_Ruas,Kd_Inf,Panjang,STA_AWAL,STA_AKHIR
4693,Jl. Segulung-Suluk,90,14.96,11+900,12+000
4694,Jl. Segulung-Suluk,90,14.96,12+000,12+100
4695,Jl. Segulung-Suluk,90,14.96,12+100,12+200
4696,Jl. Segulung-Suluk,90,14.96,12+200,12+300
4697,Jl. Segulung-Suluk,90,14.96,12+300,12+400
4698,Jl. Segulung-Suluk,90,14.96,12+400,12+500
4699,Jl. Segulung-Suluk,90,14.96,12+500,12+600
4700,Jl. Segulung-Suluk,90,14.96,12+600,12+700
4701,Jl. Segulung-Suluk,90,14.96,12+700,12+800
4702,Jl. Segulung-Suluk,90,14.96,12+800,12+900
4703,Jl. Segulung-Suluk,90,14.96,12+900,13+000
4704,Jl. Segulung-Suluk,90,14.96,13+000,13+100
4705,Jl. Segulung-Suluk,90,14.96,13+100,13+200
4706,Jl. Segulung-Suluk,90,14.96,13+200,13+300
4707,Jl. Segulung-Suluk,90,14.96,13+300,13+400
4708,Jl. Segulung-Suluk,90,14.96,13+400,13+500
4709,Jl. Segulung-Suluk,90,14.96,13+500,13+600
4710,Jl. Segulung-Suluk,90,14.96,13+600,13+700
4711,Jl. Segulung-Suluk,90,14.96,13+700,13+800
4712,Jl. Segulung-Suluk,90,14.96,13+800,13+900
4713,Jl. Segulung-Suluk,90,14.96,13+900,14+000
4714,Jl. Segulung-Suluk,90,14.96,14+000,14+100
4715,Jl. Segulung-Suluk,90,14.96,14+100,14+200
4716,Jl. Segulung-Suluk,90,14.96,14+200,14+300
4717,Jl. Segulung-Suluk,90,14.96,14+300,14+400
4718,Jl. Segulung-Suluk,90,14.96,14+400,14+500
4719,Jl. Segulung-Suluk,90,14.96,14+500,14+600
4720,Jl. Segulung-Suluk,90,14.96,14+600,14+700
4721,Jl. Segulung-Suluk,90,14.96,14+700,14+800
4722,Jl. Segulung-Suluk,90,14.96,14+900,14+928
164,Jl. Segulung-Mruwak,91,12.24,11+700,11+800
4723,Jl. Segulung-Mruwak,91,12.24,0+000,0+100
4724,Jl. Segulung-Mruwak,91,12.24,0+100,0+200
4725,Jl. Segulung-Mruwak,91,12.24,0+200,0+300
4726,Jl. Segulung-Mruwak,91,12.24,0+300,0+400
4727,Jl. Segulung-Mruwak,91,12.24,0+400,0+500
4728,Jl. Segulung-Mruwak,91,12.24,0+500,0+600
4729,Jl. Segulung-Mruwak,91,12.24,0+600,0+700
4730,Jl. Segulung-Mruwak,91,12.24,0+700,0+800
4731,Jl. Segulung-Mruwak,91,12.24,0+800,0+900
4732,Jl. Segulung-Mruwak,91,12.24,0+900,1+000
4733,Jl. Segulung-Mruwak,91,12.24,1+000,1+100
4734,Jl. Segulung-Mruwak,91,12.24,1+100,1+200
4735,Jl. Segulung-Mruwak,91,12.24,1+200,1+300
4736,Jl. Segulung-Mruwak,91,12.24,1+300,1+400
4737,Jl. Segulung-Mruwak,91,12.24,1+400,1+500
4738,Jl. Segulung-Mruwak,91,12.24,1+500,1+600
4739,Jl. Segulung-Mruwak,91,12.24,1+600,1+700
4740,Jl. Segulung-Mruwak,91,12.24,1+700,1+800
4741,Jl. Segulung-Mruwak,91,12.24,1+800,1+900
4742,Jl. Segulung-Mruwak,91,12.24,1+900,2+000
4743,Jl. Segulung-Mruwak,91,12.24,2+000,2+100
4744,Jl. Segulung-Mruwak,91,12.24,2+100,2+200
4745,Jl. Segulung-Mruwak,91,12.24,2+200,2+300
4746,Jl. Segulung-Mruwak,91,12.24,2+300,2+400
4747,Jl. Segulung-Mruwak,91,12.24,2+400,2+500
4748,Jl. Segulung-Mruwak,91,12.24,2+500,2+600
4749,Jl. Segulung-Mruwak,91,12.24,2+600,2+700
4750,Jl. Segulung-Mruwak,91,12.24,2+700,2+800
4751,Jl. Segulung-Mruwak,91,12.24,2+800,2+900
4752,Jl. Segulung-Mruwak,91,12.24,2+900,3+000
4753,Jl. Segulung-Mruwak,91,12.24,3+000,3+100
4754,Jl. Segulung-Mruwak,91,12.24,3+100,3+200
4755,Jl. Segulung-Mruwak,91,12.24,3+200,3+300
4756,Jl. Segulung-Mruwak,91,12.24,3+300,3+400
4757,Jl. Segulung-Mruwak,91,12.24,3+400,3+500
4758,Jl. Segulung-Mruwak,91,12.24,3+500,3+600
4759,Jl. Segulung-Mruwak,91,12.24,3+600,3+700
4760,Jl. Segulung-Mruwak,91,12.24,3+700,3+800
4761,Jl. Segulung-Mruwak,91,12.24,3+800,3+900
4762,Jl. Segulung-Mruwak,91,12.24,3+900,4+000
4763,Jl. Segulung-Mruwak,91,12.24,4+000,4+100
4764,Jl. Segulung-Mruwak,91,12.24,4+100,4+200
4765,Jl. Segulung-Mruwak,91,12.24,4+200,4+300
4766,Jl. Segulung-Mruwak,91,12.24,4+300,4+400
4767,Jl. Segulung-Mruwak,91,12.24,4+400,4+500
4768,Jl. Segulung-Mruwak,91,12.24,4+500,4+600
4769,Jl. Segulung-Mruwak,91,12.24,4+600,4+700
4770,Jl. Segulung-Mruwak,91,12.24,4+700,4+800
4771,Jl. Segulung-Mruwak,91,12.24,4+800,4+900
4772,Jl. Segulung-Mruwak,91,12.24,4+900,5+000
4773,Jl. Segulung-Mruwak,91,12.24,5+000,5+100
4774,Jl. Segulung-Mruwak,91,12.24,5+100,5+200
4775,Jl. Segulung-Mruwak,91,12.24,5+200,5+300
4776,Jl. Segulung-Mruwak,91,12.24,5+300,5+400
4777,Jl. Segulung-Mruwak,91,12.24,5+400,5+500
4778,Jl. Segulung-Mruwak,91,12.24,5+500,5+600
4779,Jl. Segulung-Mruwak,91,12.24,5+600,5+700
4780,Jl. Segulung-Mruwak,91,12.24,5+700,5+800
4781,Jl. Segulung-Mruwak,91,12.24,5+800,5+900
4782,Jl. Segulung-Mruwak,91,12.24,5+900,6+000
4783,Jl. Segulung-Mruwak,91,12.24,6+000,6+100
4784,Jl. Segulung-Mruwak,91,12.24,6+100,6+200
4785,Jl. Segulung-Mruwak,91,12.24,6+200,6+300
4786,Jl. Segulung-Mruwak,91,12.24,6+300,6+400
4787,Jl. Segulung-Mruwak,91,12.24,6+400,6+500
4788,Jl. Segulung-Mruwak,91,12.24,6+500,6+600
4789,Jl. Segulung-Mruwak,91,12.24,6+600,6+700
4790,Jl. Segulung-Mruwak,91,12.24,6+700,6+800
4791,Jl. Segulung-Mruwak,91,12.24,6+800,6+900
4792,Jl. Segulung-Mruwak,91,12.24,6+900,7+000
4793,Jl. Segulung-Mruwak,91,12.24,7+000,7+100
4794,Jl. Segulung-Mruwak,91,12.24,7+100,7+200
4795,Jl. Segulung-Mruwak,91,12.24,7+200,7+300
4796,Jl. Segulung-Mruwak,91,12.24,7+300,7+400
4797,Jl. Segulung-Mruwak,91,12.24,7+400,7+500
4798,Jl. Segulung-Mruwak,91,12.24,7+500,7+600
4799,Jl. Segulung-Mruwak,91,12.24,7+600,7+700
4800,Jl. Segulung-Mruwak,91,12.24,7+700,7+800
4801,Jl. Segulung-Mruwak,91,12.24,7+800,7+900
4802,Jl. Segulung-Mruwak,91,12.24,7+900,8+000
4803,Jl. Segulung-Mruwak,91,12.24,8+000,8+100
4804,Jl. Segulung-Mruwak,91,12.24,8+100,8+200
4805,Jl. Segulung-Mruwak,91,12.24,8+200,8+300
4806,Jl. Segulung-Mruwak,91,12.24,8+300,8+400
4807,Jl. Segulung-Mruwak,91,12.24,8+400,8+500
4808,Jl. Segulung-Mruwak,91,12.24,8+500,8+600
4809,Jl. Segulung-Mruwak,91,12.24,8+600,8+700
4810,Jl. Segulung-Mruwak,91,12.24,8+700,8+800
4811,Jl. Segulung-Mruwak,91,12.24,8+800,8+900
4812,Jl. Segulung-Mruwak,91,12.24,8+900,9+000
4813,Jl. Segulung-Mruwak,91,12.24,9+000,9+100
4814,Jl. Segulung-Mruwak,91,12.24,9+100,9+200
4815,Jl. Segulung-Mruwak,91,12.24,9+200,9+300
4816,Jl. Segulung-Mruwak,91,12.24,9+300,9+400
4817,Jl. Segulung-Mruwak,91,12.24,9+400,9+500
4818,Jl. Segulung-Mruwak,91,12.24,9+500,9+600
4819,Jl. Segulung-Mruwak,91,12.24,9+600,9+700
4820,Jl. Segulung-Mruwak,91,12.24,9+700,9+800
4821,Jl. Segulung-Mruwak,91,12.24,9+800,9+900
4822,Jl. Segulung-Mruwak,91,12.24,9+900,10+000
4823,Jl. Segulung-Mruwak,91,12.24,10+000,10+100
4824,Jl. Segulung-Mruwak,91,12.24,10+100,10+200
4825,Jl. Segulung-Mruwak,91,12.24,10+200,10+300
4826,Jl. Segulung-Mruwak,91,12.24,10+300,10+400
4827,Jl. Segulung-Mruwak,91,12.24,10+400,10+500
4828,Jl. Segulung-Mruwak,91,12.24,10+500,10+600
4829,Jl. Segulung-Mruwak,91,12.24,10+600,10+700
4830,Jl. Segulung-Mruwak,91,12.24,10+700,10+800
4831,Jl. Segulung-Mruwak,91,12.24,10+800,10+900
4832,Jl. Segulung-Mruwak,91,12.24,10+900,11+000
4833,Jl. Segulung-Mruwak,91,12.24,11+000,11+100
4834,Jl. Segulung-Mruwak,91,12.24,11+100,11+200
4835,Jl. Segulung-Mruwak,91,12.24,11+200,11+300
4836,Jl. Segulung-Mruwak,91,12.24,11+300,11+400
4837,Jl. Segulung-Mruwak,91,12.24,11+400,11+500
4838,Jl. Segulung-Mruwak,91,12.24,11+500,11+600
4839,Jl. Segulung-Mruwak,91,12.24,11+600,11+700
4840,Jl. Segulung-Mruwak,91,12.24,11+800,11+881
107,Jl. Sareng-Ketandan,92,2.64,2+500,2+600
4841,Jl. Sareng-Ketandan,92,2.64,0+000,0+100
4842,Jl. Sareng-Ketandan,92,2.64,0+100,0+200
4843,Jl. Sareng-Ketandan,92,2.64,0+200,0+300
4844,Jl. Sareng-Ketandan,92,2.64,0+300,0+400
4845,Jl. Sareng-Ketandan,92,2.64,0+400,0+500
4846,Jl. Sareng-Ketandan,92,2.64,0+500,0+600
4847,Jl. Sareng-Ketandan,92,2.64,0+600,0+700
4848,Jl. Sareng-Ketandan,92,2.64,0+700,0+800
4849,Jl. Sareng-Ketandan,92,2.64,0+800,0+900
4850,Jl. Sareng-Ketandan,92,2.64,0+900,1+000
4851,Jl. Sareng-Ketandan,92,2.64,1+000,1+100
4852,Jl. Sareng-Ketandan,92,2.64,1+100,1+200
4853,Jl. Sareng-Ketandan,92,2.64,1+200,1+300
4854,Jl. Sareng-Ketandan,92,2.64,1+300,1+400
4855,Jl. Sareng-Ketandan,92,2.64,1+400,1+500
4856,Jl. Sareng-Ketandan,92,2.64,1+500,1+600
4857,Jl. Sareng-Ketandan,92,2.64,1+600,1+700
4858,Jl. Sareng-Ketandan,92,2.64,1+700,1+800
4859,Jl. Sareng-Ketandan,92,2.64,1+800,1+900
4860,Jl. Sareng-Ketandan,92,2.64,1+900,2+000
4861,Jl. Sareng-Ketandan,92,2.64,2+000,2+100
4862,Jl. Sareng-Ketandan,92,2.64,2+100,2+200
4863,Jl. Sareng-Ketandan,92,2.64,2+200,2+300
4864,Jl. Sareng-Ketandan,92,2.64,2+300,2+400
4865,Jl. Sareng-Ketandan,92,2.64,2+400,2+500
4866,Jl. Sareng-Ketandan,92,2.64,2+600,2+643
47,Jl. Teguhan-Bibrik,93,4.52,4+400,4+500
4867,Jl. Teguhan-Bibrik,93,4.52,0+000,0+100
4868,Jl. Teguhan-Bibrik,93,4.52,0+100,0+200
4869,Jl. Teguhan-Bibrik,93,4.52,0+200,0+300
4870,Jl. Teguhan-Bibrik,93,4.52,0+300,0+400
4871,Jl. Teguhan-Bibrik,93,4.52,0+400,0+500
4872,Jl. Teguhan-Bibrik,93,4.52,0+500,0+600
4873,Jl. Teguhan-Bibrik,93,4.52,0+600,0+700
4874,Jl. Teguhan-Bibrik,93,4.52,0+700,0+800
4875,Jl. Teguhan-Bibrik,93,4.52,0+800,0+900
4876,Jl. Teguhan-Bibrik,93,4.52,0+900,1+000
4877,Jl. Teguhan-Bibrik,93,4.52,1+000,1+100
4878,Jl. Teguhan-Bibrik,93,4.52,1+100,1+200
4879,Jl. Teguhan-Bibrik,93,4.52,1+200,1+300
4880,Jl. Teguhan-Bibrik,93,4.52,1+300,1+400
4881,Jl. Teguhan-Bibrik,93,4.52,1+400,1+500
4882,Jl. Teguhan-Bibrik,93,4.52,1+500,1+600
4883,Jl. Teguhan-Bibrik,93,4.52,1+600,1+700
4884,Jl. Teguhan-Bibrik,93,4.52,1+700,1+800
4885,Jl. Teguhan-Bibrik,93,4.52,1+800,1+900
4886,Jl. Teguhan-Bibrik,93,4.52,1+900,2+000
4887,Jl. Teguhan-Bibrik,93,4.52,2+000,2+100
4888,Jl. Teguhan-Bibrik,93,4.52,2+100,2+200
4889,Jl. Teguhan-Bibrik,93,4.52,2+200,2+300
4890,Jl. Teguhan-Bibrik,93,4.52,2+300,2+400
4891,Jl. Teguhan-Bibrik,93,4.52,2+400,2+500
4892,Jl. Teguhan-Bibrik,93,4.52,2+500,2+600
4893,Jl. Teguhan-Bibrik,93,4.52,2+600,2+700
4894,Jl. Teguhan-Bibrik,93,4.52,2+700,2+800
4895,Jl. Teguhan-Bibrik,93,4.52,2+800,2+900
4896,Jl. Teguhan-Bibrik,93,4.52,2+900,3+000
4897,Jl. Teguhan-Bibrik,93,4.52,3+000,3+100
4898,Jl. Teguhan-Bibrik,93,4.52,3+100,3+200
4899,Jl. Teguhan-Bibrik,93,4.52,3+200,3+300
4900,Jl. Teguhan-Bibrik,93,4.52,3+300,3+400
4901,Jl. Teguhan-Bibrik,93,4.52,3+400,3+500
4902,Jl. Teguhan-Bibrik,93,4.52,3+500,3+600
4903,Jl. Teguhan-Bibrik,93,4.52,3+600,3+700
4904,Jl. Teguhan-Bibrik,93,4.52,3+700,3+800
4905,Jl. Teguhan-Bibrik,93,4.52,3+800,3+900
4906,Jl. Teguhan-Bibrik,93,4.52,3+900,4+000
4907,Jl. Teguhan-Bibrik,93,4.52,4+000,4+100
4908,Jl. Teguhan-Bibrik,93,4.52,4+100,4+200
4909,Jl. Teguhan-Bibrik,93,4.52,4+200,4+300
4910,Jl. Teguhan-Bibrik,93,4.52,4+300,4+400
4911,Jl. Teguhan-Bibrik,93,4.52,4+500,4+509
44,Jl. Jiwan-Grobogan,94,1.63,1+600,1+700
4912,Jl. Jiwan-Grobogan,94,1.63,0+000,0+100
4913,Jl. Jiwan-Grobogan,94,1.63,0+100,0+200
4914,Jl. Jiwan-Grobogan,94,1.63,0+200,0+300
4915,Jl. Jiwan-Grobogan,94,1.63,0+300,0+400
4916,Jl. Jiwan-Grobogan,94,1.63,0+400,0+500
4917,Jl. Jiwan-Grobogan,94,1.63,0+500,0+600
4918,Jl. Jiwan-Grobogan,94,1.63,0+600,0+700
4919,Jl. Jiwan-Grobogan,94,1.63,0+700,0+800
4920,Jl. Jiwan-Grobogan,94,1.63,0+800,0+900
4921,Jl. Jiwan-Grobogan,94,1.63,0+900,1+000
4922,Jl. Jiwan-Grobogan,94,1.63,1+000,1+100
4923,Jl. Jiwan-Grobogan,94,1.63,1+100,1+200
4924,Jl. Jiwan-Grobogan,94,1.63,1+200,1+300
4925,Jl. Jiwan-Grobogan,94,1.63,1+300,1+400
4926,Jl. Jiwan-Grobogan,94,1.63,1+400,1+500
4927,Jl. Jiwan-Grobogan,94,1.63,1+500,1+600
4928,Jl. Jiwan-Grobogan,94,1.63,1+700,1+712
134,Jl. Metesih-Batas Magetan,95,1.09,1+200,1+300
4929,Jl. Metesih-Batas Magetan,95,1.09,0+000,0+100
4930,Jl. Metesih-Batas Magetan,95,1.09,0+100,0+200
4931,Jl. Metesih-Batas Magetan,95,1.09,0+200,0+300
4932,Jl. Metesih-Batas Magetan,95,1.09,0+300,0+400
4933,Jl. Metesih-Batas Magetan,95,1.09,0+400,0+500
4934,Jl. Metesih-Batas Magetan,95,1.09,0+500,0+600
4935,Jl. Metesih-Batas Magetan,95,1.09,0+600,0+700
4936,Jl. Metesih-Batas Magetan,95,1.09,0+700,0+800
4937,Jl. Metesih-Batas Magetan,95,1.09,0+800,0+900
4938,Jl. Metesih-Batas Magetan,95,1.09,0+900,1+000
4939,Jl. Metesih-Batas Magetan,95,1.09,1+000,1+100
4940,Jl. Metesih-Batas Magetan,95,1.09,1+100,1+200
4941,Jl. Metesih-Batas Magetan,95,1.09,1+300,1+312
35,Jl. Krokeh-Kajang,96,4.57,4+400,4+500
4942,Jl. Krokeh-Kajang,96,4.57,0+000,0+100
4943,Jl. Krokeh-Kajang,96,4.57,0+100,0+200
4944,Jl. Krokeh-Kajang,96,4.57,0+200,0+300
4945,Jl. Krokeh-Kajang,96,4.57,0+300,0+400
4946,Jl. Krokeh-Kajang,96,4.57,0+400,0+500
4947,Jl. Krokeh-Kajang,96,4.57,0+500,0+600
4948,Jl. Krokeh-Kajang,96,4.57,0+600,0+700
4949,Jl. Krokeh-Kajang,96,4.57,0+700,0+800
4950,Jl. Krokeh-Kajang,96,4.57,0+800,0+900
4951,Jl. Krokeh-Kajang,96,4.57,0+900,1+000
4952,Jl. Krokeh-Kajang,96,4.57,1+000,1+100
4953,Jl. Krokeh-Kajang,96,4.57,1+100,1+200
4954,Jl. Krokeh-Kajang,96,4.57,1+200,1+300
4955,Jl. Krokeh-Kajang,96,4.57,1+300,1+400
4956,Jl. Krokeh-Kajang,96,4.57,1+400,1+500
4957,Jl. Krokeh-Kajang,96,4.57,1+500,1+600
4958,Jl. Krokeh-Kajang,96,4.57,1+600,1+700
4959,Jl. Krokeh-Kajang,96,4.57,1+700,1+800
4960,Jl. Krokeh-Kajang,96,4.57,1+800,1+900
4961,Jl. Krokeh-Kajang,96,4.57,1+900,2+000
4962,Jl. Krokeh-Kajang,96,4.57,2+000,2+100
4963,Jl. Krokeh-Kajang,96,4.57,2+100,2+200
4964,Jl. Krokeh-Kajang,96,4.57,2+200,2+300
4965,Jl. Krokeh-Kajang,96,4.57,2+300,2+400
4966,Jl. Krokeh-Kajang,96,4.57,2+400,2+500
4967,Jl. Krokeh-Kajang,96,4.57,2+500,2+600
4968,Jl. Krokeh-Kajang,96,4.57,2+600,2+700
4969,Jl. Krokeh-Kajang,96,4.57,2+700,2+800
4970,Jl. Krokeh-Kajang,96,4.57,2+800,2+900
4971,Jl. Krokeh-Kajang,96,4.57,2+900,3+000
4972,Jl. Krokeh-Kajang,96,4.57,3+000,3+100
4973,Jl. Krokeh-Kajang,96,4.57,3+100,3+200
4974,Jl. Krokeh-Kajang,96,4.57,3+200,3+300
4975,Jl. Krokeh-Kajang,96,4.57,3+300,3+400
4976,Jl. Krokeh-Kajang,96,4.57,3+400,3+500
4977,Jl. Krokeh-Kajang,96,4.57,3+500,3+600
4978,Jl. Krokeh-Kajang,96,4.57,3+600,3+700
4979,Jl. Krokeh-Kajang,96,4.57,3+700,3+800
4980,Jl. Krokeh-Kajang,96,4.57,3+800,3+900
4981,Jl. Krokeh-Kajang,96,4.57,3+900,4+000
4982,Jl. Krokeh-Kajang,96,4.57,4+000,4+100
4983,Jl. Krokeh-Kajang,96,4.57,4+100,4+200
4984,Jl. Krokeh-Kajang,96,4.57,4+200,4+300
4985,Jl. Krokeh-Kajang,96,4.57,4+300,4+400
4986,Jl. Krokeh-Kajang,96,4.57,4+500,4+573
147,Jl. Golan-Cabean,97,2.87,2+700,2+800
4987,Jl. Golan-Cabean,97,2.87,0+000,0+100
4988,Jl. Golan-Cabean,97,2.87,0+100,0+200
4989,Jl. Golan-Cabean,97,2.87,0+200,0+300
4990,Jl. Golan-Cabean,97,2.87,0+300,0+400
4991,Jl. Golan-Cabean,97,2.87,0+400,0+500
4992,Jl. Golan-Cabean,97,2.87,0+500,0+600
4993,Jl. Golan-Cabean,97,2.87,0+600,0+700
4994,Jl. Golan-Cabean,97,2.87,0+700,0+800
4995,Jl. Golan-Cabean,97,2.87,0+800,0+900
4996,Jl. Golan-Cabean,97,2.87,0+900,1+000
4997,Jl. Golan-Cabean,97,2.87,1+000,1+100
4998,Jl. Golan-Cabean,97,2.87,1+100,1+200
4999,Jl. Golan-Cabean,97,2.87,1+200,1+300
5000,Jl. Golan-Cabean,97,2.87,1+300,1+400
5001,Jl. Golan-Cabean,97,2.87,1+400,1+500
5002,Jl. Golan-Cabean,97,2.87,1+500,1+600
5003,Jl. Golan-Cabean,97,2.87,1+600,1+700
5004,Jl. Golan-Cabean,97,2.87,1+700,1+800
5005,Jl. Golan-Cabean,97,2.87,1+800,1+900
5006,Jl. Golan-Cabean,97,2.87,1+900,2+000
5007,Jl. Golan-Cabean,97,2.87,2+000,2+100
5008,Jl. Golan-Cabean,97,2.87,2+100,2+200
5009,Jl. Golan-Cabean,97,2.87,2+200,2+300
5010,Jl. Golan-Cabean,97,2.87,2+300,2+400
5011,Jl. Golan-Cabean,97,2.87,2+400,2+500
5012,Jl. Golan-Cabean,97,2.87,2+500,2+600
5013,Jl. Golan-Cabean,97,2.87,2+600,2+700
5014,Jl. Golan-Cabean,97,2.87,2+800,2+867
38,Jl. Pucangrejo-Cabean,98,2.35,2+200,2+300
5015,Jl. Pucangrejo-Cabean,98,2.35,0+000,0+100
5016,Jl. Pucangrejo-Cabean,98,2.35,0+100,0+200
5017,Jl. Pucangrejo-Cabean,98,2.35,0+200,0+300
5018,Jl. Pucangrejo-Cabean,98,2.35,0+300,0+400
5019,Jl. Pucangrejo-Cabean,98,2.35,0+400,0+500
5020,Jl. Pucangrejo-Cabean,98,2.35,0+500,0+600
5021,Jl. Pucangrejo-Cabean,98,2.35,0+600,0+700
5022,Jl. Pucangrejo-Cabean,98,2.35,0+700,0+800
5023,Jl. Pucangrejo-Cabean,98,2.35,0+800,0+900
5024,Jl. Pucangrejo-Cabean,98,2.35,0+900,1+000
5025,Jl. Pucangrejo-Cabean,98,2.35,1+000,1+100
5026,Jl. Pucangrejo-Cabean,98,2.35,1+100,1+200
5027,Jl. Pucangrejo-Cabean,98,2.35,1+200,1+300
5028,Jl. Pucangrejo-Cabean,98,2.35,1+300,1+400
5029,Jl. Pucangrejo-Cabean,98,2.35,1+400,1+500
5030,Jl. Pucangrejo-Cabean,98,2.35,1+500,1+600
5031,Jl. Pucangrejo-Cabean,98,2.35,1+600,1+700
5032,Jl. Pucangrejo-Cabean,98,2.35,1+700,1+800
5033,Jl. Pucangrejo-Cabean,98,2.35,1+800,1+900
5034,Jl. Pucangrejo-Cabean,98,2.35,1+900,2+000
5035,Jl. Pucangrejo-Cabean,98,2.35,2+000,2+100
5036,Jl. Pucangrejo-Cabean,98,2.35,2+100,2+200
5037,Jl. Pucangrejo-Cabean,98,2.35,2+300,2+354
39,Jl. Bakur-Batas Magetan,99,2.51,2+600,2+700
5038,Jl. Bakur-Batas Magetan,99,2.51,0+000,0+100
5039,Jl. Bakur-Batas Magetan,99,2.51,0+100,0+200
5040,Jl. Bakur-Batas Magetan,99,2.51,0+200,0+300
5041,Jl. Bakur-Batas Magetan,99,2.51,0+300,0+400
5042,Jl. Bakur-Batas Magetan,99,2.51,0+400,0+500
5043,Jl. Bakur-Batas Magetan,99,2.51,0+500,0+600
5044,Jl. Bakur-Batas Magetan,99,2.51,0+600,0+700
5045,Jl. Bakur-Batas Magetan,99,2.51,0+700,0+800
5046,Jl. Bakur-Batas Magetan,99,2.51,0+800,0+900
5047,Jl. Bakur-Batas Magetan,99,2.51,0+900,1+000
5048,Jl. Bakur-Batas Magetan,99,2.51,1+000,1+100
5049,Jl. Bakur-Batas Magetan,99,2.51,1+100,1+200
5050,Jl. Bakur-Batas Magetan,99,2.51,1+200,1+300
5051,Jl. Bakur-Batas Magetan,99,2.51,1+300,1+400
5052,Jl. Bakur-Batas Magetan,99,2.51,1+400,1+500
5053,Jl. Bakur-Batas Magetan,99,2.51,1+500,1+600
5054,Jl. Bakur-Batas Magetan,99,2.51,1+600,1+700
5055,Jl. Bakur-Batas Magetan,99,2.51,1+700,1+800
5056,Jl. Bakur-Batas Magetan,99,2.51,1+800,1+900
5057,Jl. Bakur-Batas Magetan,99,2.51,1+900,2+000
5058,Jl. Bakur-Batas Magetan,99,2.51,2+000,2+100
5059,Jl. Bakur-Batas Magetan,99,2.51,2+100,2+200
5060,Jl. Bakur-Batas Magetan,99,2.51,2+200,2+300
5061,Jl. Bakur-Batas Magetan,99,2.51,2+300,2+400
5062,Jl. Bakur-Batas Magetan,99,2.51,2+400,2+500
5063,Jl. Bakur-Batas Magetan,99,2.51,2+500,2+600
5064,Jl. Bakur-Batas Magetan,99,2.51,2+700,2+707
40,Jl. Pule-Batas Magetan,100,1.5,0+900,1+000
5065,Jl. Pule-Batas Magetan,100,1.5,0+000,0+100
5066,Jl. Pule-Batas Magetan,100,1.5,0+100,0+200
5067,Jl. Pule-Batas Magetan,100,1.5,0+200,0+300
5068,Jl. Pule-Batas Magetan,100,1.5,0+300,0+400
5069,Jl. Pule-Batas Magetan,100,1.5,0+400,0+500
5070,Jl. Pule-Batas Magetan,100,1.5,0+500,0+600
5071,Jl. Pule-Batas Magetan,100,1.5,0+600,0+700
5072,Jl. Pule-Batas Magetan,100,1.5,0+700,0+800
5073,Jl. Pule-Batas Magetan,100,1.5,0+800,0+900
5074,Jl. Pule-Batas Magetan,100,1.5,1+000,1+012
41,Jl. Pule-Batas Ngawi,101,2.34,1+600,1+700
5075,Jl. Pule-Batas Ngawi,101,2.34,0+000,0+100
5076,Jl. Pule-Batas Ngawi,101,2.34,0+100,0+200
5077,Jl. Pule-Batas Ngawi,101,2.34,0+200,0+300
5078,Jl. Pule-Batas Ngawi,101,2.34,0+300,0+400
5079,Jl. Pule-Batas Ngawi,101,2.34,0+400,0+500
5080,Jl. Pule-Batas Ngawi,101,2.34,0+500,0+600
5081,Jl. Pule-Batas Ngawi,101,2.34,0+600,0+700
5082,Jl. Pule-Batas Ngawi,101,2.34,0+700,0+800
5083,Jl. Pule-Batas Ngawi,101,2.34,0+800,0+900
5084,Jl. Pule-Batas Ngawi,101,2.34,0+900,1+000
5085,Jl. Pule-Batas Ngawi,101,2.34,1+000,1+100
5086,Jl. Pule-Batas Ngawi,101,2.34,1+100,1+200
5087,Jl. Pule-Batas Ngawi,101,2.34,1+200,1+300
5088,Jl. Pule-Batas Ngawi,101,2.34,1+300,1+400
5089,Jl. Pule-Batas Ngawi,101,2.34,1+400,1+500
5090,Jl. Pule-Batas Ngawi,101,2.34,1+500,1+600
5091,Jl. Pule-Batas Ngawi,101,2.34,1+700,1+720
148,Jl. Sidomulyo-Kanung,102,1.6,1+500,1+600
5092,Jl. Sidomulyo-Kanung,102,1.6,0+000,0+100
5093,Jl. Sidomulyo-Kanung,102,1.6,0+100,0+200
5094,Jl. Sidomulyo-Kanung,102,1.6,0+200,0+300
5095,Jl. Sidomulyo-Kanung,102,1.6,0+300,0+400
5096,Jl. Sidomulyo-Kanung,102,1.6,0+400,0+500
5097,Jl. Sidomulyo-Kanung,102,1.6,0+500,0+600
5098,Jl. Sidomulyo-Kanung,102,1.6,0+600,0+700
5099,Jl. Sidomulyo-Kanung,102,1.6,0+700,0+800
5100,Jl. Sidomulyo-Kanung,102,1.6,0+800,0+900
5101,Jl. Sidomulyo-Kanung,102,1.6,0+900,1+000
5102,Jl. Sidomulyo-Kanung,102,1.6,1+000,1+100
5103,Jl. Sidomulyo-Kanung,102,1.6,1+100,1+200
5104,Jl. Sidomulyo-Kanung,102,1.6,1+200,1+300
5105,Jl. Sidomulyo-Kanung,102,1.6,1+300,1+400
5106,Jl. Sidomulyo-Kanung,102,1.6,1+400,1+500
5107,Jl. Sidomulyo-Kanung,102,1.6,1+600,1+613
12,Jl. Bandungan-Batas Nganjuk,103,2.82,0+100,0+200
5108,Jl. Bandungan-Batas Nganjuk,103,2.82,2+700,2+779
5109,Jl. Bandungan-Batas Nganjuk,103,2.82,2+600,2+700
